workbook_rank,workbook_id,made_person,workbook_title,problem_id,problem_title,answer_num,submit_num,answer_rate
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24052,알고리즘 수업 - 삽입 정렬 2,178,345,63.799%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24053,알고리즘 수업 - 삽입 정렬 3,62,343,51.240%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24054,알고리즘 수업 - 삽입 정렬 4,34,137,58.621%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24055,알고리즘 수업 - 삽입 정렬 5,34,81,59.649%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24056,알고리즘 수업 - 삽입 정렬 6,24,182,42.105%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24060,알고리즘 수업 - 병합 정렬 1,3805,10733,44.075%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24061,알고리즘 수업 - 병합 정렬 2,129,323,46.237%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24062,알고리즘 수업 - 병합 정렬 3,52,376,28.889%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24090,알고리즘 수업 - 퀵 정렬 1,153,1050,21.610%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24091,알고리즘 수업 - 퀵 정렬 2,92,243,47.423%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24092,알고리즘 수업 - 퀵 정렬 3,51,386,24.057%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24173,알고리즘 수업 - 힙 정렬 1,71,329,34.300%
442,9900,hopedream,알고리즘 수업 - 정렬 시리즈 (MenOfPassion),24174,알고리즘 수업 - 힙 정렬 2,98,419,32.450%
443,8434,gs25,good dp,2748,피보나치 수 2,30288,90219,40.535%
443,8434,gs25,good dp,1463,1로 만들기,55925,261361,32.601%
443,8434,gs25,good dp,9095,"1, 2, 3 더하기",46311,102807,64.182%
443,8434,gs25,good dp,2579,계단 오르기,39889,161147,33.692%
443,8434,gs25,good dp,11722,가장 긴 감소하는 부분 수열,15037,29307,63.646%
443,8434,gs25,good dp,15486,퇴사 2,5214,18236,38.466%
443,8434,gs25,good dp,1520,내리막 길,14292,71324,28.047%
443,8434,gs25,good dp,11066,파일 합치기,9132,26757,49.874%
443,8434,gs25,good dp,11049,행렬 곱셈 순서,9005,27569,44.229%
443,8434,gs25,good dp,9252,LCS 2,9129,32865,37.826%
443,8434,gs25,good dp,1562,계단 수,3823,9980,50.065%
443,8434,gs25,good dp,11570,환상의 듀엣,470,1132,56.627%
443,8434,gs25,good dp,2618,경찰차,3317,14882,33.837%
443,8434,gs25,good dp,6989,채점,209,1441,26.060%
443,8434,gs25,good dp,2315,가로등 끄기,664,3379,38.921%
443,8434,gs25,good dp,1126,같은 탑,1482,8090,25.950%
443,8434,gs25,good dp,1315,RPG,648,4093,24.045%
443,8434,gs25,good dp,2419,사수아탕,463,2009,31.931%
443,8434,gs25,good dp,12766,지사 배정,224,882,32.893%
443,8434,gs25,good dp,5466,상인,133,549,28.480%
443,8434,gs25,good dp,2749,피보나치 수 3,7522,27662,39.290%
443,8434,gs25,good dp,14578,영훈이의 색칠공부,293,1364,26.661%
443,8434,gs25,good dp,15588,Stamp Painting,109,332,39.927%
443,8434,gs25,good dp,2392,다각형의 분할,76,285,33.778%
443,8434,gs25,good dp,2862,수학 게임,378,971,49.737%
443,8434,gs25,good dp,15902,Split and Merge,113,781,28.109%
443,8434,gs25,good dp,2098,외판원 순회,6992,45071,27.099%
443,8434,gs25,good dp,14451,안대 낀 스피드러너,126,359,42.568%
443,8434,gs25,good dp,1014,컨닝,1793,7281,46.668%
443,8434,gs25,good dp,1693,트리 색칠하기,852,4501,30.331%
443,8434,gs25,good dp,13263,나무 자르기,683,2957,39.230%
443,8434,gs25,good dp,4008,특공대,686,2910,36.201%
443,8434,gs25,good dp,6171,땅따먹기,406,1634,32.299%
443,8434,gs25,good dp,11001,김치,396,1654,32.300%
443,8434,gs25,good dp,10067,수열 나누기,298,2965,14.930%
443,8434,gs25,good dp,3319,전령들,170,993,22.310%
443,8434,gs25,good dp,10076,휴가,108,846,16.314%
443,8434,gs25,good dp,17643,Amusement Park,20,58,54.054%
444,658,nisroeld99,stl모음,2959,거북이,3447,5178,73.812%
444,658,nisroeld99,stl모음,1269,대칭 차집합,11218,21430,63.829%
444,658,nisroeld99,stl모음,2295,세 수의 합,1447,7428,28.495%
444,658,nisroeld99,stl모음,10828,스택,56719,219009,37.315%
444,658,nisroeld99,stl모음,1251,단어 나누기,3258,9083,46.239%
444,658,nisroeld99,stl모음,1966,프린터 큐,29400,65218,58.122%
444,658,nisroeld99,stl모음,2965,캥거루 세마리,5324,8486,69.116%
444,658,nisroeld99,stl모음,2470,두 용액,10339,46006,30.448%
444,658,nisroeld99,stl모음,1874,스택 수열,34742,130315,37.352%
444,658,nisroeld99,stl모음,1021,회전하는 큐,18383,37903,60.738%
444,658,nisroeld99,stl모음,1927,최소 힙,24451,65534,49.071%
444,658,nisroeld99,stl모음,2358,평행선,587,2566,31.713%
444,658,nisroeld99,stl모음,2230,수 고르기,3598,15592,30.327%
444,658,nisroeld99,stl모음,1620,나는야 포켓몬 마스터 이다솜,21235,80427,33.890%
444,658,nisroeld99,stl모음,11286,절댓값 힙,18499,41353,56.399%
444,658,nisroeld99,stl모음,1662,압축,1909,7313,35.529%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,2503,숫자 야구,6038,15828,47.283%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,2231,분해합,45771,126377,45.344%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,10448,유레카 이론,6084,13282,57.575%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,9095,"1, 2, 3 더하기",46311,102807,64.182%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,2309,일곱 난쟁이,34857,118882,41.897%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,3085,사탕 게임,9181,39307,32.969%
445,446,ilyoan,너무 어렵지 않은 완전 탐색,1062,가르침,6948,43047,25.232%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,10972,다음 순열,8064,27242,40.847%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,10973,이전 순열,6288,13246,60.000%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,10974,모든 순열,12583,25982,64.238%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,15649,N과 M (1),36050,87737,62.445%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,15650,N과 M (2),33084,61580,73.957%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,15651,N과 M (3),28117,56113,66.797%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,15652,N과 M (4),28001,44409,78.723%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,9742,순열,696,2821,34.490%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,1722,순열의 순서,2636,11951,32.399%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,12096,,3512,9070,48.441%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,10819,차이를 최대로,13177,26334,65.489%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,14888,연산자 끼워넣기,26371,86624,47.976%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,16943,숫자 재배치,1155,3242,45.152%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,5963,Cow Line,26,52,70.270%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,13140,Hello World!,493,1764,34.524%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,15811,복면산?!,289,1534,26.201%
446,9403,jinhan814,Theme 03. STL 알고리즘 - next_permutation,12825,Next Permutation,29,108,40.845%
447,2592,bueno,100챌린지뀨,1000,A+B,247027,879390,40.191%
447,2592,bueno,100챌린지뀨,1001,A-B,210375,360303,70.405%
447,2592,bueno,100챌린지뀨,10998,A×B,170990,251294,77.662%
447,2592,bueno,100챌린지뀨,10171,고양이,141061,505621,34.131%
447,2592,bueno,100챌린지뀨,10699,오늘 날짜,21855,45086,56.261%
447,2592,bueno,100챌린지뀨,2558,A+B - 2,60577,94530,72.780%
447,2592,bueno,100챌린지뀨,2741,N 찍기,119604,253714,56.768%
447,2592,bueno,100챌린지뀨,2739,구구단,150021,355546,50.968%
447,2592,bueno,100챌린지뀨,11720,숫자의 합,95453,209507,55.519%
447,2592,bueno,100챌린지뀨,3046,R2,26092,36798,77.694%
447,2592,bueno,100챌린지뀨,10569,다면체,4992,6011,88.182%
447,2592,bueno,100챌린지뀨,5565,영수증,11014,13707,87.894%
447,2592,bueno,100챌린지뀨,10093,숫자,4645,22858,23.512%
447,2592,bueno,100챌린지뀨,11131,Balancing Weights,353,470,86.520%
447,2592,bueno,100챌린지뀨,10039,평균 점수,37216,65867,63.616%
447,2592,bueno,100챌린지뀨,10869,사칙연산,169004,428881,46.525%
447,2592,bueno,100챌린지뀨,8393,합,129484,236567,64.684%
447,2592,bueno,100챌린지뀨,9498,시험 성적,155122,335342,55.087%
447,2592,bueno,100챌린지뀨,10817,세 수,52406,125596,49.214%
447,2592,bueno,100챌린지뀨,10871,X보다 작은 수,116455,261769,54.543%
447,2592,bueno,100챌린지뀨,10101,삼각형 외우기,12030,23612,56.286%
447,2592,bueno,100챌린지뀨,2753,윤년,133675,304661,52.150%
447,2592,bueno,100챌린지뀨,2480,주사위 세개,64438,158747,47.705%
447,2592,bueno,100챌린지뀨,12354,Ocean View (Small),151,281,63.983%
447,2592,bueno,100챌린지뀨,2438,별 찍기 - 1,142071,276881,62.407%
447,2592,bueno,100챌린지뀨,5618,공약수,3104,7843,51.272%
447,2592,bueno,100챌린지뀨,2858,기숙사 바닥,2159,4730,56.165%
447,2592,bueno,100챌린지뀨,2562,최댓값,99500,259821,45.694%
447,2592,bueno,100챌린지뀨,11943,파일 옮기기,5893,9452,67.549%
447,2592,bueno,100챌린지뀨,5543,상근날드,23828,40716,67.714%
447,2592,bueno,100챌린지뀨,10430,나머지,148575,327221,52.724%
447,2592,bueno,100챌린지뀨,2525,오븐 시계,66747,200913,38.765%
447,2592,bueno,100챌린지뀨,2455,지능형 기차,16968,26351,75.947%
447,2592,bueno,100챌린지뀨,1008,A/B,168893,594282,34.731%
447,2592,bueno,100챌린지뀨,2439,별 찍기 - 2,129565,273998,56.158%
447,2592,bueno,100챌린지뀨,1075,나누기,9604,19967,56.862%
447,2592,bueno,100챌린지뀨,1476,날짜 계산,18608,35883,66.336%
447,2592,bueno,100챌린지뀨,2822,점수 계산,7773,11490,75.320%
447,2592,bueno,100챌린지뀨,2506,점수계산,8776,12882,77.070%
447,2592,bueno,100챌린지뀨,1188,음식 평론가,2181,5691,48.327%
447,2592,bueno,100챌린지뀨,14655,욱제는 도박쟁이야!!,727,1032,83.276%
447,2592,bueno,100챌린지뀨,2676,라스칼 삼각형,285,452,74.803%
447,2592,bueno,100챌린지뀨,1110,더하기 사이클,96870,254801,46.678%
447,2592,bueno,100챌린지뀨,2869,달팽이는 올라가고 싶다,52811,213349,30.958%
447,2592,bueno,100챌린지뀨,11367,Report Card Time,1017,1469,75.557%
447,2592,bueno,100챌린지뀨,2475,검증수,36572,55214,74.952%
447,2592,bueno,100챌린지뀨,2914,저작권,16123,22079,79.876%
447,2592,bueno,100챌린지뀨,2490,윷놀이,18651,37763,57.101%
447,2592,bueno,100챌린지뀨,11109,괴짜 교수,960,1276,79.800%
447,2592,bueno,100챌린지뀨,11441,합 구하기,3893,9086,51.879%
447,2592,bueno,100챌린지뀨,11654,아스키 코드,90516,129335,80.503%
447,2592,bueno,100챌린지뀨,2743,단어 길이 재기,33362,45599,81.936%
447,2592,bueno,100챌린지뀨,10808,알파벳 개수,22690,40902,68.962%
447,2592,bueno,100챌린지뀨,10809,알파벳 찾기,81054,184431,53.159%
447,2592,bueno,100챌린지뀨,2750,수 정렬하기,68444,174195,57.915%
447,2592,bueno,100챌린지뀨,3047,ABC,4804,8380,64.130%
447,2592,bueno,100챌린지뀨,1427,소트인사이드,42492,78849,65.153%
447,2592,bueno,100챌린지뀨,2751,수 정렬하기 2,54579,264621,30.847%
447,2592,bueno,100챌린지뀨,2108,통계학,26439,142443,25.807%
447,2592,bueno,100챌린지뀨,10989,수 정렬하기 3,43226,242990,23.592%
447,2592,bueno,100챌린지뀨,11004,K번째 수,12117,51158,40.998%
447,2592,bueno,100챌린지뀨,11650,좌표 정렬하기,42422,114900,48.014%
447,2592,bueno,100챌린지뀨,11651,좌표 정렬하기 2,35423,63979,66.850%
447,2592,bueno,100챌린지뀨,10814,나이순 정렬,39580,116243,43.349%
447,2592,bueno,100챌린지뀨,10825,국영수,12749,33039,53.139%
447,2592,bueno,100챌린지뀨,1181,단어 정렬,45688,145967,40.388%
447,2592,bueno,100챌린지뀨,15803,PLAYERJINAH’S BOTTLEGROUNDS,513,1499,39.922%
447,2592,bueno,100챌린지뀨,15780,멀티탭 충분하니?,1609,3417,56.875%
447,2592,bueno,100챌린지뀨,15820,맞았는데 왜 틀리죠?,1356,2202,70.005%
447,2592,bueno,100챌린지뀨,15719,중복된 숫자,965,6767,22.642%
447,2592,bueno,100챌린지뀨,15725,다항함수의 미분,478,1818,32.297%
447,2592,bueno,100챌린지뀨,7326,Number Steps,209,400,59.714%
447,2592,bueno,100챌린지뀨,5554,심부름 가는 길,10709,13769,84.283%
447,2592,bueno,100챌린지뀨,2839,설탕 배달,79965,288655,36.430%
447,2592,bueno,100챌린지뀨,11718,그대로 출력하기,45464,195181,31.267%
447,2592,bueno,100챌린지뀨,11719,그대로 출력하기 2,29946,63208,58.527%
447,2592,bueno,100챌린지뀨,2742,기찍 N,109843,183501,68.811%
447,2592,bueno,100챌린지뀨,2440,별 찍기 - 3,52350,86325,68.227%
447,2592,bueno,100챌린지뀨,2441,별 찍기 - 4,47989,72548,74.193%
447,2592,bueno,100챌린지뀨,1924,2007년,34877,85632,49.052%
447,2592,bueno,100챌린지뀨,11721,열 개씩 끊어 출력하기,32928,70713,54.557%
447,2592,bueno,100챌린지뀨,15552,빠른 A+B,96245,261844,45.698%
447,2592,bueno,100챌린지뀨,11772,POT,764,940,86.720%
447,2592,bueno,100챌린지뀨,5575,타임 카드,4769,6785,77.243%
447,2592,bueno,100챌린지뀨,10539,수빈이와 수열,3146,4804,76.359%
447,2592,bueno,100챌린지뀨,10797,10부제,14813,20819,81.876%
447,2592,bueno,100챌린지뀨,5576,콘테스트,4653,6383,80.377%
447,2592,bueno,100챌린지뀨,10709,기상캐스터,2717,4334,74.602%
447,2592,bueno,100챌린지뀨,3034,앵그리 창영,4709,6554,76.831%
447,2592,bueno,100챌린지뀨,5533,유니크,2112,3195,74.841%
447,2592,bueno,100챌린지뀨,5596,시험 점수,8748,11711,82.357%
447,2592,bueno,100챌린지뀨,5063,TGN,8376,13310,69.858%
447,2592,bueno,100챌린지뀨,10707,수도요금,5615,8248,75.531%
447,2592,bueno,100챌린지뀨,5597,과제 안 내신 분..?,33115,70967,53.290%
447,2592,bueno,100챌린지뀨,4153,직각삼각형,35098,77000,50.924%
447,2592,bueno,100챌린지뀨,2442,별 찍기 - 5,30349,62172,55.363%
447,2592,bueno,100챌린지뀨,2443,별 찍기 - 6,21820,32011,75.358%
447,2592,bueno,100챌린지뀨,2444,별 찍기 - 7,28810,50952,64.281%
447,2592,bueno,100챌린지뀨,2445,별 찍기 - 8,21768,33338,72.964%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,2750,수 정렬하기,68444,174195,57.915%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,2751,수 정렬하기 2,54579,264621,30.847%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,10989,수 정렬하기 3,43226,242990,23.592%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,11931,수 정렬하기 4,5825,13455,54.638%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,15688,수 정렬하기 5,3050,8584,49.763%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,10867,중복 빼고 정렬하기,8557,17656,57.306%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,1181,단어 정렬,45688,145967,40.388%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,11650,좌표 정렬하기,42422,114900,48.014%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,11651,좌표 정렬하기 2,35423,63979,66.850%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,10814,나이순 정렬,39580,116243,43.349%
448,7293,BaaaaaaaaaaarkingDog,0x08강 - 정렬_구버전,13316,std::정렬부터 시작하는 디버깅 생활,320,1086,38.415%
449,4036,sjkwon9707,GoldHunter,1520,내리막 길,14292,71324,28.047%
449,4036,sjkwon9707,GoldHunter,2140,지뢰찾기,516,1830,37.582%
449,4036,sjkwon9707,GoldHunter,2352,반도체 설계,3978,11275,49.663%
449,4036,sjkwon9707,GoldHunter,2580,스도쿠,15961,87127,26.859%
449,4036,sjkwon9707,GoldHunter,2662,기업투자,1591,5871,38.938%
449,4036,sjkwon9707,GoldHunter,3101,토끼의 이동,277,1370,28.065%
449,4036,sjkwon9707,GoldHunter,2600,구슬게임,440,742,76.923%
449,4036,sjkwon9707,GoldHunter,2589,보물섬,9685,36480,37.594%
449,4036,sjkwon9707,GoldHunter,1916,최소비용 구하기,15617,74971,32.213%
449,4036,sjkwon9707,GoldHunter,12865,평범한 배낭,24518,103246,35.472%
449,4036,sjkwon9707,GoldHunter,10830,행렬 제곱,8717,30800,34.385%
449,4036,sjkwon9707,GoldHunter,2749,피보나치 수 3,7522,27662,39.290%
449,4036,sjkwon9707,GoldHunter,1300,K번째 수,9264,34680,37.470%
449,4036,sjkwon9707,GoldHunter,1208,부분수열의 합 2,4057,23868,24.388%
449,4036,sjkwon9707,GoldHunter,7453,합이 0인 네 정수,4723,32701,22.582%
449,4036,sjkwon9707,GoldHunter,1759,암호 만들기,20525,62904,44.542%
449,4036,sjkwon9707,GoldHunter,2263,트리의 순회,7028,28475,32.622%
449,4036,sjkwon9707,GoldHunter,2665,미로만들기,4763,11446,56.427%
449,4036,sjkwon9707,GoldHunter,1377,버블 소트,3187,13715,33.647%
449,4036,sjkwon9707,GoldHunter,15683,감시,11991,42269,43.884%
449,4036,sjkwon9707,GoldHunter,11054,가장 긴 바이토닉 부분 수열,18390,46047,50.615%
449,4036,sjkwon9707,GoldHunter,12015,가장 긴 증가하는 부분 수열 2,11441,40550,41.221%
449,4036,sjkwon9707,GoldHunter,12738,가장 긴 증가하는 부분 수열 3,5631,12220,61.798%
449,4036,sjkwon9707,GoldHunter,14002,가장 긴 증가하는 부분 수열 4,10157,33897,39.399%
449,4036,sjkwon9707,GoldHunter,14003,가장 긴 증가하는 부분 수열 5,6265,26282,33.861%
449,4036,sjkwon9707,GoldHunter,2448,별 찍기 - 11,10176,33094,41.225%
449,4036,sjkwon9707,GoldHunter,2098,외판원 순회,6992,45071,27.099%
449,4036,sjkwon9707,GoldHunter,4355,서로소,380,2948,27.143%
449,4036,sjkwon9707,GoldHunter,9251,LCS,21318,71342,40.293%
449,4036,sjkwon9707,GoldHunter,9252,LCS 2,9129,32865,37.826%
449,4036,sjkwon9707,GoldHunter,1958,LCS 3,3210,8159,49.977%
449,4036,sjkwon9707,GoldHunter,13711,LCS 4,687,2445,39.965%
449,4036,sjkwon9707,GoldHunter,18438,LCS 5,176,860,35.060%
449,4036,sjkwon9707,GoldHunter,1019,책 페이지,3680,14922,41.413%
449,4036,sjkwon9707,GoldHunter,2252,줄 세우기,15673,40450,56.675%
449,4036,sjkwon9707,GoldHunter,1766,문제집,8892,23940,48.423%
449,4036,sjkwon9707,GoldHunter,1199,오일러 회로,450,11113,12.305%
449,4036,sjkwon9707,GoldHunter,5502,팰린드롬,524,1419,50.677%
449,4036,sjkwon9707,GoldHunter,9359,서로소,445,3377,21.322%
449,4036,sjkwon9707,GoldHunter,9661,돌 게임 7,1436,3254,54.332%
449,4036,sjkwon9707,GoldHunter,5549,행성 탐사,673,1909,46.932%
449,4036,sjkwon9707,GoldHunter,12869,뮤탈리스크,2268,6462,47.798%
449,4036,sjkwon9707,GoldHunter,11524,Immortal Porpoises,149,208,80.108%
449,4036,sjkwon9707,GoldHunter,5014,스타트링크,10942,44355,33.178%
449,4036,sjkwon9707,GoldHunter,2698,인접한 비트의 개수,1454,2441,76.166%
449,4036,sjkwon9707,GoldHunter,1516,게임 개발,6659,17677,48.620%
449,4036,sjkwon9707,GoldHunter,6549,히스토그램에서 가장 큰 직사각형,8360,48027,26.468%
449,4036,sjkwon9707,GoldHunter,13549,숨바꼭질 3,14035,75877,25.011%
449,4036,sjkwon9707,GoldHunter,12851,숨바꼭질 2,8221,42136,25.730%
449,4036,sjkwon9707,GoldHunter,13913,숨바꼭질 4,8601,36423,31.409%
449,4036,sjkwon9707,GoldHunter,1030,프렉탈 평면,774,2288,45.316%
450,3262,comseung18,라이 21. 에라토스테네스의 체,1978,소수 찾기,64383,171567,46.781%
450,3262,comseung18,라이 21. 에라토스테네스의 체,2960,에라토스테네스의 체,11311,24206,56.279%
450,3262,comseung18,라이 21. 에라토스테네스의 체,4948,베르트랑 공준,29906,97297,38.150%
450,3262,comseung18,라이 21. 에라토스테네스의 체,3896,소수 사이 수열,1115,2134,63.101%
450,3262,comseung18,라이 21. 에라토스테네스의 체,6588,골드바흐의 추측,9285,73507,22.828%
450,3262,comseung18,라이 21. 에라토스테네스의 체,9421,소수상근수,724,1987,52.464%
450,3262,comseung18,라이 21. 에라토스테네스의 체,2904,수학은 너무 쉬워,948,3894,32.377%
450,3262,comseung18,라이 21. 에라토스테네스의 체,1456,거의 소수,1667,9765,24.163%
450,3262,comseung18,라이 21. 에라토스테네스의 체,1016,제곱 ㄴㄴ 수,7223,54591,21.369%
450,3262,comseung18,라이 21. 에라토스테네스의 체,4673,셀프 넘버,67330,175122,48.654%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,11724,연결 요소의 개수,30369,102102,42.251%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,4963,섬의 개수,21525,59595,49.259%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,2468,안전 영역,21063,85041,34.454%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,2583,영역 구하기,17312,38771,57.315%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,10451,순열 사이클,7970,17589,62.751%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,16964,DFS 스페셜 저지,1215,4845,37.020%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,12096,,3512,9070,48.441%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,1260,DFS와 BFS,53670,237764,36.876%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,2606,바이러스,43412,140315,45.812%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,1012,유기농 배추,40569,151849,37.707%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,10552,DOM,357,978,46.424%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,2667,단지번호붙이기,43361,155700,41.828%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,1743,음식물 피하기,5959,16095,46.855%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,10026,적록색약,22722,51686,56.500%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,20924,트리의 기둥과 가지,433,1726,32.098%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,16929,Two Dots,2571,8852,43.283%
451,10742,jinhan814,Theme 01. 그래프 _ DFS,9466,텀 프로젝트,9256,55470,24.020%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2636,치즈,9853,24527,54.467%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,1697,숨바꼭질,37455,205553,25.366%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,1707,이분 그래프,13351,82013,23.906%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2470,두 용액,10339,46006,30.448%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,8983,사냥꾼,2715,12190,32.318%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2170,선 긋기,4613,17572,35.704%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,12865,평범한 배낭,24518,103246,35.472%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2225,합분해,13140,40048,43.190%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2631,줄세우기,5879,11035,64.983%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,14002,가장 긴 증가하는 부분 수열 4,10157,33897,39.399%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,7662,이중 우선순위 큐,8538,52344,21.808%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,1405,미친 로봇,3080,10189,39.896%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,9663,N-Queen,29291,93985,46.729%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2493,탑,13122,59090,31.596%
452,7093,ryute,ALPS 2021 중급 스터디 선수조건,2136,개미,384,1762,31.270%
453,1591,koosaga,기하 2,9276,채소 보호,44,169,46.316%
453,1591,koosaga,기하 2,10466,Mailing Origami,22,66,36.066%
453,1591,koosaga,기하 2,10254,고속도로,911,8229,22.247%
453,1591,koosaga,기하 2,13310,먼 별,348,2205,23.293%
453,1591,koosaga,기하 2,7057,A highway and the seven dwarfs,19,224,17.117%
453,1591,koosaga,기하 2,10746,Fencing the Herd,30,149,26.786%
453,1591,koosaga,기하 2,3121,"빨간점, 파란점",78,259,45.087%
453,1591,koosaga,기하 2,9484,"최대삼각형, 최소삼각형",74,741,25.430%
453,1591,koosaga,기하 2,4995,원과 점,33,113,41.250%
453,1591,koosaga,기하 2,3333,Antenna,19,111,25.333%
453,1591,koosaga,기하 2,2389,세상의 중심에서...,263,1208,33.123%
453,1591,koosaga,기하 2,2626,헬기착륙장,280,1787,21.705%
453,1591,koosaga,기하 2,11930,Smallest Enclosing Sphere,160,726,34.115%
453,1591,koosaga,기하 2,14507,Stars in a Can,10,62,41.667%
453,1591,koosaga,기하 2,2542,양팔저울,20,108,25.641%
453,1591,koosaga,기하 2,3903,제주도,60,313,33.708%
453,1591,koosaga,기하 2,6035,StarCowraft,3,17,21.429%
453,1591,koosaga,기하 2,3527,Jungle Outpost,39,210,21.429%
453,1591,koosaga,기하 2,5255,2circles,50,431,12.723%
453,1591,koosaga,기하 2,5438,Secret Island Base,2,38,6.897%
453,1591,koosaga,기하 2,10839,미술관,131,664,28.603%
453,1591,koosaga,기하 2,5377,승혁이의 과외돌이네 집 탈출하기,36,649,14.343%
453,1591,koosaga,기하 2,10518,Around the Track,9,62,25.714%
453,1591,koosaga,기하 2,2125,좀,41,232,30.597%
453,1591,koosaga,기하 2,14352,Rebel Against The Empire (Large),3,16,27.273%
453,1591,koosaga,기하 2,9212,트라이앵글,21,127,19.091%
453,1591,koosaga,기하 2,11071,Shelob’s Lair,5,46,16.667%
453,1591,koosaga,기하 2,11714,Midpoint,21,151,29.577%
453,1591,koosaga,기하 2,9630,TV 송신기,11,82,25.581%
453,1591,koosaga,기하 2,12819,New Tree,0,24,0.000%
453,1591,koosaga,기하 2,10098,양분,8,69,24.242%
453,1591,koosaga,기하 2,11002,까마귀,5,85,33.333%
